# Solver information
# Time          	U_solver        	Ux_initial      	Ux_final        	Ux_iters        	Uy_initial      	Uy_final        	Uy_iters        	U_converged     	p_solver        	p_initial       	p_final         	p_iters         	p_converged     
0.894           	smoothSolver	5.56583780e-03	2.52505000e-04	2	7.38775650e-03	3.49083510e-04	2	false	GAMG	2.70396320e-03	1.78896670e-04	1	true
0.8945          	smoothSolver	5.55274320e-03	2.50981300e-04	2	7.40984330e-03	3.48559400e-04	2	false	GAMG	2.75065100e-03	1.85475150e-04	1	true
0.895           	smoothSolver	5.54171450e-03	2.51644340e-04	2	7.41318930e-03	3.46539520e-04	2	false	GAMG	2.82272390e-03	1.92157210e-04	1	true
0.8955          	smoothSolver	5.53082120e-03	2.52510010e-04	2	7.42758600e-03	3.43121620e-04	2	false	GAMG	3.19068000e-03	2.11544840e-04	1	true
0.896           	smoothSolver	5.50744220e-03	2.51177080e-04	2	7.43089790e-03	3.39489870e-04	2	false	GAMG	2.53173780e-03	1.77888910e-04	1	true
0.8965          	smoothSolver	5.49448770e-03	2.51974010e-04	2	7.43651750e-03	3.36607970e-04	2	false	GAMG	2.52238570e-03	1.77411170e-04	1	true
0.897           	smoothSolver	5.47712280e-03	2.50688010e-04	2	7.44184000e-03	3.36889850e-04	2	false	GAMG	3.05434550e-03	1.88981820e-04	1	true
0.8975          	smoothSolver	5.45706940e-03	2.50424380e-04	2	7.42306560e-03	3.34532400e-04	2	false	GAMG	2.70691750e-03	1.83482130e-04	1	true
0.898           	smoothSolver	5.43858820e-03	2.51121170e-04	2	7.42893320e-03	3.37080980e-04	2	false	GAMG	2.23557950e-03	1.47230130e-04	1	true
0.8985          	smoothSolver	5.42336900e-03	2.50707610e-04	2	7.43367720e-03	3.38077380e-04	2	false	GAMG	2.57905050e-03	1.68117940e-04	1	true
0.899           	smoothSolver	5.41553630e-03	2.52534230e-04	2	7.42657620e-03	3.36825690e-04	2	false	GAMG	2.89756530e-03	1.74951540e-04	1	true
0.8995          	smoothSolver	5.39671270e-03	2.51140860e-04	2	7.43553920e-03	3.36088510e-04	2	false	GAMG	2.81820600e-03	1.76197010e-04	1	true
0.9             	smoothSolver	5.38473660e-03	2.52692340e-04	2	7.44482250e-03	3.36810620e-04	2	false	GAMG	2.59790270e-03	1.65597840e-04	1	true
0.9005          	smoothSolver	5.37316240e-03	2.52146070e-04	2	7.43646700e-03	3.34662350e-04	2	false	GAMG	2.45497780e-03	1.64813040e-04	1	true
0.901           	smoothSolver	5.35896190e-03	2.52125600e-04	2	7.44835190e-03	3.32424750e-04	2	false	GAMG	2.62543230e-03	1.66199620e-04	1	true
0.9015          	smoothSolver	5.34220720e-03	2.52872590e-04	2	7.44752510e-03	3.28284210e-04	2	false	GAMG	3.10994480e-03	1.98394090e-04	1	true
0.902           	smoothSolver	5.33426020e-03	2.52299050e-04	2	7.44511540e-03	3.23751940e-04	2	false	GAMG	3.03195890e-03	1.87797480e-04	1	true
0.9025          	smoothSolver	5.32648860e-03	2.51663940e-04	2	7.43521140e-03	3.21492110e-04	2	false	GAMG	2.80518360e-03	1.83943290e-04	1	true
0.903           	smoothSolver	5.32114620e-03	2.50246770e-04	2	7.43433110e-03	3.18418180e-04	2	false	GAMG	2.62224700e-03	1.77381600e-04	1	true
0.9035          	smoothSolver	5.31416550e-03	2.48029650e-04	2	7.42509160e-03	3.16967670e-04	2	false	GAMG	2.91330790e-03	1.86008760e-04	1	true
0.904           	smoothSolver	5.30463950e-03	2.47564680e-04	2	7.42917140e-03	3.18262230e-04	2	false	GAMG	1.70208220e-03	1.09485020e-04	1	true
0.9045          	smoothSolver	5.30663100e-03	2.47544570e-04	2	7.43600960e-03	3.16527320e-04	2	false	GAMG	2.41896010e-03	1.60434130e-04	1	true
0.905           	smoothSolver	5.30268610e-03	2.47800990e-04	2	7.43311810e-03	3.15629720e-04	2	false	GAMG	2.19238140e-03	1.48044560e-04	1	true
0.9055          	smoothSolver	5.30267730e-03	2.48040520e-04	2	7.43231840e-03	3.15581430e-04	2	false	GAMG	2.52737150e-03	1.62081900e-04	1	true
0.906           	smoothSolver	5.30197180e-03	2.48774990e-04	2	7.43059960e-03	3.17493460e-04	2	false	GAMG	2.43888560e-03	1.53838870e-04	1	true
0.9065          	smoothSolver	5.31218000e-03	2.49314590e-04	2	7.44451600e-03	3.20285030e-04	2	false	GAMG	2.64837710e-03	1.71219230e-04	1	true
0.907           	smoothSolver	5.31621880e-03	2.50959150e-04	2	7.44633110e-03	3.22451630e-04	2	false	GAMG	2.30999660e-03	1.49015160e-04	1	true
0.9075          	smoothSolver	5.32298430e-03	2.53052080e-04	2	7.44880840e-03	3.25312290e-04	2	false	GAMG	2.64715580e-03	1.68683440e-04	1	true
0.908           	smoothSolver	5.33360510e-03	2.54509520e-04	2	7.45385540e-03	3.27743110e-04	2	false	GAMG	2.71519040e-03	1.71246840e-04	1	true
0.9085          	smoothSolver	5.34210520e-03	2.53141810e-04	2	7.45099950e-03	3.24739860e-04	2	false	GAMG	2.18929590e-03	1.35141380e-04	1	true
0.909           	smoothSolver	5.36046570e-03	2.53532260e-04	2	7.45203250e-03	3.23813990e-04	2	false	GAMG	2.34274420e-03	1.46571510e-04	1	true
0.9095          	smoothSolver	5.36657410e-03	2.54088690e-04	2	7.44549160e-03	3.20518750e-04	2	false	GAMG	2.88157970e-03	1.85116400e-04	1	true
0.91            	smoothSolver	5.37594790e-03	2.52487070e-04	2	7.44613940e-03	3.20472890e-04	2	false	GAMG	2.84400590e-03	1.60716130e-04	1	true
0.9105          	smoothSolver	5.41196820e-03	2.53204900e-04	2	7.45896390e-03	3.22094840e-04	2	false	GAMG	2.89117570e-03	1.71637610e-04	1	true
0.911           	smoothSolver	5.43736570e-03	2.54721560e-04	2	7.47454140e-03	3.23966360e-04	2	false	GAMG	3.39412500e-03	2.04173440e-04	1	true
0.9115          	smoothSolver	5.44799800e-03	2.54367300e-04	2	7.47957140e-03	3.24307530e-04	2	false	GAMG	3.20952840e-03	1.88913560e-04	1	true
0.912           	smoothSolver	5.46881790e-03	2.53442150e-04	2	7.47326610e-03	3.26166950e-04	2	false	GAMG	2.76136320e-03	1.70373190e-04	1	true
0.9125          	smoothSolver	5.48971200e-03	2.50229940e-04	2	7.45619200e-03	3.25371920e-04	2	false	GAMG	3.38132250e-03	1.84182360e-04	1	true
0.913           	smoothSolver	5.50766170e-03	2.53501550e-04	2	7.44034060e-03	3.28387860e-04	2	false	GAMG	3.11133620e-03	1.88674040e-04	1	true
0.9135          	smoothSolver	5.51366410e-03	2.51488050e-04	2	7.40614470e-03	3.28776160e-04	2	false	GAMG	3.01857480e-03	1.83238140e-04	1	true
0.914           	smoothSolver	5.53327900e-03	2.50189880e-04	2	7.38571680e-03	3.28395950e-04	2	false	GAMG	3.16760670e-03	1.92803140e-04	1	true
0.9145          	smoothSolver	5.55305250e-03	2.49258370e-04	2	7.37795580e-03	3.25012650e-04	2	false	GAMG	2.62092090e-03	1.55400340e-04	1	true
0.915           	smoothSolver	5.56304230e-03	2.52398350e-04	2	7.35629560e-03	3.21714830e-04	2	false	GAMG	2.19424270e-03	1.21949780e-04	1	true
0.9155          	smoothSolver	5.58289640e-03	2.53999940e-04	2	7.32704120e-03	3.21071650e-04	2	false	GAMG	2.81608970e-03	1.63476890e-04	1	true
0.916           	smoothSolver	5.58811120e-03	2.58053490e-04	2	7.30730480e-03	3.23333450e-04	2	false	GAMG	2.84421330e-03	1.62730310e-04	1	true
0.9165          	smoothSolver	5.59328690e-03	2.61757880e-04	2	7.29272160e-03	3.23127330e-04	2	false	GAMG	3.42030940e-03	2.10572980e-04	1	true
0.917           	smoothSolver	5.60023560e-03	2.65515230e-04	2	7.28929580e-03	3.22359500e-04	2	false	GAMG	3.34860460e-03	1.98219170e-04	1	true
0.9175          	smoothSolver	5.60775850e-03	2.66766990e-04	2	7.29318700e-03	3.25946280e-04	2	false	GAMG	3.18902300e-03	1.75389330e-04	1	true
0.918           	smoothSolver	5.61480000e-03	2.67937000e-04	2	7.28001460e-03	3.27820960e-04	2	false	GAMG	3.53060980e-03	1.76111440e-04	1	true
0.9185          	smoothSolver	5.63041710e-03	2.68583280e-04	2	7.28617390e-03	3.30962780e-04	2	false	GAMG	3.84432580e-03	2.22385560e-04	1	true
0.919           	smoothSolver	5.65792760e-03	2.69106320e-04	2	7.31008920e-03	3.35078700e-04	2	false	GAMG	3.49989520e-03	1.76650500e-04	1	true
0.9195          	smoothSolver	5.67921170e-03	2.71453240e-04	2	7.31171320e-03	3.38977700e-04	2	false	GAMG	3.39279220e-03	1.87678980e-04	1	true
0.92            	smoothSolver	5.69374620e-03	2.74730940e-04	2	7.31042880e-03	3.38070190e-04	2	false	GAMG	3.78230370e-03	1.99547350e-04	1	true
0.9205          	smoothSolver	5.70958530e-03	2.77873360e-04	2	7.32463760e-03	3.37587300e-04	2	false	GAMG	3.46615410e-03	2.05644560e-04	1	true
0.921           	smoothSolver	5.73414800e-03	2.80612450e-04	2	7.36063620e-03	3.39418370e-04	2	false	GAMG	3.55163670e-03	1.89048460e-04	1	true
0.9215          	smoothSolver	5.75412700e-03	2.78689500e-04	2	7.40190370e-03	3.43576190e-04	2	false	GAMG	3.01294270e-03	1.76939960e-04	1	true
0.922           	smoothSolver	5.76293360e-03	2.79689120e-04	2	7.41243970e-03	3.48359380e-04	2	false	GAMG	3.31813570e-03	1.77425050e-04	1	true
0.9225          	smoothSolver	5.78097860e-03	2.86363740e-04	2	7.43045260e-03	3.54023690e-04	2	false	GAMG	3.15963120e-03	1.67184760e-04	1	true
0.923           	smoothSolver	5.80752960e-03	2.89387810e-04	2	7.43494170e-03	3.56449310e-04	2	false	GAMG	3.17792490e-03	1.71494710e-04	1	true
0.9235          	smoothSolver	5.81760600e-03	2.86997290e-04	2	7.44626030e-03	3.56290260e-04	2	false	GAMG	3.07637030e-03	1.78444320e-04	1	true
0.924           	smoothSolver	5.82845110e-03	2.85547710e-04	2	7.46096760e-03	3.58537870e-04	2	false	GAMG	3.24744240e-03	1.88762490e-04	1	true
0.9245          	smoothSolver	5.83583540e-03	2.86192090e-04	2	7.47616460e-03	3.59998790e-04	2	false	GAMG	2.56465210e-03	1.58195460e-04	1	true
0.925           	smoothSolver	5.84438240e-03	2.87741620e-04	2	7.49187900e-03	3.64220780e-04	2	false	GAMG	3.48081260e-03	2.08248920e-04	1	true
0.9255          	smoothSolver	5.86451040e-03	2.91608370e-04	2	7.50430190e-03	3.68309280e-04	2	false	GAMG	2.79670500e-03	1.62845350e-04	1	true
0.926           	smoothSolver	5.88449540e-03	2.95146810e-04	2	7.54565060e-03	3.74738340e-04	2	false	GAMG	3.60789670e-03	2.21717070e-04	1	true
0.9265          	smoothSolver	5.88825480e-03	2.98216740e-04	2	7.58413600e-03	3.78096490e-04	2	false	GAMG	3.78560330e-03	2.14466480e-04	1	true
0.927           	smoothSolver	5.90077090e-03	2.94354900e-04	2	7.60642070e-03	3.79815060e-04	2	false	GAMG	3.99900560e-03	2.10863440e-04	1	true
0.9275          	smoothSolver	5.94013830e-03	2.95683610e-04	2	7.63523440e-03	3.81253910e-04	2	false	GAMG	3.93975030e-03	2.22293520e-04	1	true
0.928           	smoothSolver	5.94842850e-03	2.96485790e-04	2	7.64828580e-03	3.84139590e-04	2	false	GAMG	3.78566480e-03	2.16911080e-04	1	true
0.9285          	smoothSolver	5.95960420e-03	2.95200730e-04	2	7.64167350e-03	3.84765850e-04	2	false	GAMG	3.98008260e-03	2.25992370e-04	1	true
0.929           	smoothSolver	5.97725340e-03	2.96159330e-04	2	7.67838110e-03	3.90444400e-04	2	false	GAMG	4.32271670e-03	2.35093910e-04	1	true
0.9295          	smoothSolver	6.13066920e-03	3.14373810e-04	2	7.85771760e-03	4.20775200e-04	2	false	GAMG	4.12339710e-03	2.33259990e-04	1	true
0.93            	smoothSolver	6.56750350e-03	3.51944860e-04	2	8.19680870e-03	4.43399520e-04	2	false	GAMG	4.74133200e-03	2.68012040e-04	1	true
0.9305          	smoothSolver	6.53728650e-03	3.23245980e-04	2	8.46125050e-03	4.18384150e-04	2	false	GAMG	4.66037620e-03	2.50302230e-04	1	true
0.931           	smoothSolver	6.51220250e-03	3.23637630e-04	2	8.55730060e-03	4.83751150e-04	2	false	GAMG	5.80921230e-03	2.77110050e-04	1	true
0.9315          	smoothSolver	6.79842270e-03	3.73719270e-04	2	9.04392350e-03	5.83476040e-04	2	false	GAMG	4.81298640e-03	2.62721030e-04	1	true
0.932           	smoothSolver	6.77779330e-03	3.29964160e-04	2	9.10382680e-03	5.09945730e-04	2	false	GAMG	5.32619160e-03	2.45998130e-04	1	true
0.9325          	smoothSolver	6.59313850e-03	3.43453960e-04	2	8.32256170e-03	4.40872000e-04	2	false	GAMG	5.42037550e-03	2.36732810e-04	1	true
0.933           	smoothSolver	6.30103270e-03	3.21083040e-04	2	8.06930850e-03	4.26670760e-04	2	false	GAMG	6.94526370e-03	2.74718230e-04	1	true
0.9335          	smoothSolver	6.37518780e-03	3.47452450e-04	2	8.50662070e-03	4.45507900e-04	2	false	GAMG	4.26981220e-03	2.42204220e-04	1	true
0.934           	smoothSolver	6.33464440e-03	3.15479860e-04	2	8.22972040e-03	4.71007650e-04	2	false	GAMG	5.58389690e-03	2.49944720e-04	1	true
0.9345          	smoothSolver	6.17450190e-03	3.11051000e-04	2	7.88782140e-03	4.35308250e-04	2	false	GAMG	4.03205870e-03	2.40095530e-04	1	true
0.935           	smoothSolver	6.11313300e-03	3.09800620e-04	2	7.77672530e-03	4.18407540e-04	2	false	GAMG	3.58256920e-03	2.13674850e-04	1	true
0.9355          	smoothSolver	6.09014180e-03	2.95288610e-04	2	7.75774850e-03	4.06522600e-04	2	false	GAMG	3.51700230e-03	1.78249510e-04	1	true
0.936           	smoothSolver	6.07644220e-03	2.92147370e-04	2	7.75186640e-03	4.05982040e-04	2	false	GAMG	3.80102430e-03	2.09171820e-04	1	true
0.9365          	smoothSolver	6.07381480e-03	2.91844840e-04	2	7.74450790e-03	4.01408400e-04	2	false	GAMG	3.86669420e-03	2.05189280e-04	1	true
0.937           	smoothSolver	6.05152760e-03	2.86891700e-04	2	7.67660200e-03	3.94011470e-04	2	false	GAMG	4.24718110e-03	2.01056490e-04	1	true
0.9375          	smoothSolver	6.04207520e-03	2.88113730e-04	2	7.65353070e-03	3.91753640e-04	2	false	GAMG	3.29495380e-03	1.82304620e-04	1	true
0.938           	smoothSolver	6.06217380e-03	2.83771270e-04	2	7.60649910e-03	3.92103830e-04	2	false	GAMG	3.23707220e-03	1.69305180e-04	1	true
0.9385          	smoothSolver	6.03399420e-03	2.73161890e-04	2	7.56248320e-03	3.89671870e-04	2	false	GAMG	3.29721100e-03	1.68252530e-04	1	true
0.939           	smoothSolver	6.02958260e-03	2.72709130e-04	2	7.54097650e-03	3.88846660e-04	2	false	GAMG	3.76212860e-03	1.65093120e-04	1	true
0.9395          	smoothSolver	6.02139390e-03	2.68746900e-04	2	7.51752930e-03	3.86579270e-04	2	false	GAMG	5.62145470e-03	1.45907190e-04	1	true
0.94            	smoothSolver	6.02960300e-03	2.70755080e-04	2	7.49401320e-03	3.86883980e-04	2	false	GAMG	4.11060270e-03	1.52524340e-04	1	true
0.9405          	smoothSolver	6.01542940e-03	2.72446390e-04	2	7.45538240e-03	3.84283960e-04	2	false	GAMG	3.29693200e-03	1.52731870e-04	1	true
0.941           	smoothSolver	6.00729740e-03	2.75110590e-04	2	7.42579520e-03	3.83449720e-04	2	false	GAMG	3.53970810e-03	1.58976920e-04	1	true
0.9415          	smoothSolver	6.00695230e-03	2.77534530e-04	2	7.40092710e-03	3.84484900e-04	2	false	GAMG	5.21157100e-03	1.31341670e-04	1	true
0.942           	smoothSolver	5.99381700e-03	2.79290330e-04	2	7.37105030e-03	3.81828510e-04	2	false	GAMG	9.86457030e-02	1.45531020e-04	1	true
0.9425          	smoothSolver	6.03755690e-03	2.92560130e-04	2	7.41982420e-03	4.01156080e-04	2	false	GAMG	4.78384530e-03	1.50950350e-04	1	true
0.943           	smoothSolver	6.06080740e-03	2.87963320e-04	2	7.43401720e-03	3.90039880e-04	2	false	GAMG	3.68666580e-03	1.71343830e-04	1	true
0.9435          	smoothSolver	6.00011180e-03	2.84271710e-04	2	7.31960940e-03	3.85294580e-04	2	false	GAMG	2.79239860e-03	1.34792650e-04	1	true
0.944           	smoothSolver	5.97337990e-03	2.82973370e-04	2	7.28365430e-03	3.86220110e-04	2	false	GAMG	2.34233620e-03	1.14838610e-04	1	true
0.9445          	smoothSolver	5.96112190e-03	2.82611020e-04	2	7.24967820e-03	3.82868710e-04	2	false	GAMG	3.41695670e-03	1.08513840e-04	1	true
0.945           	smoothSolver	5.94179050e-03	2.80808680e-04	2	7.20789220e-03	3.79906320e-04	2	false	GAMG	2.76216680e-03	1.35507140e-04	1	true
0.9455          	smoothSolver	5.92648100e-03	2.78493170e-04	2	7.17977630e-03	3.80006960e-04	2	false	GAMG	1.96517490e-03	9.53609080e-05	1	true
0.946           	smoothSolver	5.90910390e-03	2.77871530e-04	2	7.14579590e-03	3.76640930e-04	2	false	GAMG	2.18511300e-03	1.07372600e-04	1	true
0.9465          	smoothSolver	5.87187280e-03	2.75569350e-04	2	7.11603940e-03	3.74732350e-04	2	false	GAMG	4.13759780e-03	9.85272660e-05	1	true
0.947           	smoothSolver	5.85650660e-03	2.73577830e-04	2	7.08454780e-03	3.72593880e-04	2	false	GAMG	3.58428560e-03	1.21905050e-04	1	true
0.9475          	smoothSolver	5.87086410e-03	2.83703590e-04	2	7.08117710e-03	3.78435720e-04	2	false	GAMG	1.83983540e-03	9.06453140e-05	1	true
0.948           	smoothSolver	5.85145670e-03	2.73881990e-04	2	7.06819710e-03	3.71896120e-04	2	false	GAMG	1.61749250e-03	7.88959740e-05	1	true
0.9485          	smoothSolver	5.80415890e-03	2.67212170e-04	2	7.03406190e-03	3.71070810e-04	2	false	GAMG	3.34122990e-03	9.29185960e-05	1	true
0.949           	smoothSolver	5.77614690e-03	2.67400630e-04	2	7.00415140e-03	3.66053400e-04	2	false	GAMG	1.61601110e-03	8.34038210e-05	1	true
0.9495          	smoothSolver	5.74164920e-03	2.62709180e-04	2	6.95356250e-03	3.59393140e-04	2	false	GAMG	2.01885030e-03	8.74520900e-05	1	true
0.95            	smoothSolver	5.71540700e-03	2.55834280e-04	2	6.92111900e-03	3.58651250e-04	2	false	GAMG	1.78103750e-03	9.35433160e-05	1	true
0.9505          	smoothSolver	5.68639250e-03	2.54202120e-04	2	6.89349380e-03	3.54538270e-04	2	false	GAMG	4.30001640e-03	9.63377310e-05	1	true
0.951           	smoothSolver	5.66008050e-03	2.52247940e-04	2	6.86539580e-03	3.54577440e-04	2	false	GAMG	1.76021710e-03	8.73655950e-05	1	true
0.9515          	smoothSolver	5.62769080e-03	2.49457520e-04	2	6.82911330e-03	3.52651140e-04	2	false	GAMG	1.44156330e-03	6.81090880e-05	1	true
0.952           	smoothSolver	5.59649320e-03	2.45949350e-04	2	6.80696690e-03	3.49643530e-04	2	false	GAMG	1.55051990e-03	7.11021710e-05	1	true
0.9525          	smoothSolver	5.56497380e-03	2.42094170e-04	2	6.77594490e-03	3.47871470e-04	2	false	GAMG	1.59278380e-03	6.01993090e-05	1	true
0.953           	smoothSolver	5.53395160e-03	2.40878120e-04	2	6.75951910e-03	3.46824960e-04	2	false	GAMG	1.22835510e-03	6.10113570e-05	1	true
0.9535          	smoothSolver	5.51002030e-03	2.40549680e-04	2	6.73835980e-03	3.45578870e-04	2	false	GAMG	1.80843350e-03	7.06031020e-05	1	true
0.954           	smoothSolver	5.47233090e-03	2.39466040e-04	2	6.71474520e-03	3.44218800e-04	2	false	GAMG	1.50256060e-03	5.64916020e-05	1	true
0.9545          	smoothSolver	5.43362810e-03	2.37828200e-04	2	6.69236350e-03	3.42660670e-04	2	false	GAMG	1.07409340e-03	5.17823510e-05	1	true
0.955           	smoothSolver	5.39485630e-03	2.36894370e-04	2	6.68064530e-03	3.41352480e-04	2	false	GAMG	1.14541740e-03	5.45091040e-05	1	true
0.9555          	smoothSolver	5.36542140e-03	2.35863610e-04	2	6.66010850e-03	3.38170180e-04	2	false	GAMG	1.08977950e-03	4.42560950e-05	1	true
0.956           	smoothSolver	5.33323780e-03	2.33523020e-04	2	6.63926260e-03	3.34080120e-04	2	false	GAMG	1.08550050e-03	5.14018800e-05	1	true
0.9565          	smoothSolver	5.30466890e-03	2.30715090e-04	2	6.62126700e-03	3.30696390e-04	2	false	GAMG	1.12084720e-03	5.31907600e-05	1	true
0.957           	smoothSolver	5.28164830e-03	2.27936640e-04	2	6.61310950e-03	3.26576860e-04	2	false	GAMG	1.37834070e-03	4.95471820e-05	1	true
0.9575          	smoothSolver	5.25481410e-03	2.25627180e-04	2	6.58542550e-03	3.21570040e-04	2	false	GAMG	1.13402340e-03	5.55303040e-05	1	true
0.958           	smoothSolver	5.23110800e-03	2.21876560e-04	2	6.55296090e-03	3.16586020e-04	2	false	GAMG	1.19623890e-03	5.59518630e-05	1	true
0.9585          	smoothSolver	5.20784730e-03	2.19887140e-04	2	6.53493950e-03	3.13930550e-04	2	false	GAMG	1.51557150e-03	5.39097070e-05	1	true
0.959           	smoothSolver	5.18882860e-03	2.18437920e-04	2	6.51715510e-03	3.09411290e-04	2	false	GAMG	1.28784440e-03	5.33879900e-05	1	true
0.9595          	smoothSolver	5.15740480e-03	2.18063310e-04	2	6.48607000e-03	3.09459450e-04	2	false	GAMG	1.16749440e-03	5.60166470e-05	1	true
0.96            	smoothSolver	5.13891480e-03	2.17567430e-04	2	6.47525740e-03	3.08717360e-04	2	false	GAMG	1.10514270e-03	5.53227030e-05	1	true
0.9605          	smoothSolver	5.11908420e-03	2.16797650e-04	2	6.45536480e-03	3.04755550e-04	2	false	GAMG	1.25476720e-03	6.55475790e-05	1	true
0.961           	smoothSolver	5.10750550e-03	2.17717860e-04	2	6.44126690e-03	3.03947100e-04	2	false	GAMG	9.84552840e-04	4.94139330e-05	1	true
0.9615          	smoothSolver	5.09617610e-03	2.17470410e-04	2	6.42452430e-03	3.00171730e-04	2	false	GAMG	1.11932400e-03	5.80326260e-05	1	true
0.962           	smoothSolver	5.09180730e-03	2.16506670e-04	2	6.43361590e-03	2.97473850e-04	2	false	GAMG	1.07553950e-03	5.48572690e-05	1	true
0.9625          	smoothSolver	5.07472890e-03	2.14365420e-04	2	6.41215650e-03	2.96487150e-04	2	false	GAMG	1.32972390e-03	5.24338390e-05	1	true
0.963           	smoothSolver	5.06824900e-03	2.15072920e-04	2	6.40220770e-03	2.97686210e-04	2	false	GAMG	1.20255240e-03	5.51754440e-05	1	true
0.9635          	smoothSolver	5.05454900e-03	2.11897560e-04	2	6.39149570e-03	2.94425110e-04	2	false	GAMG	1.02516560e-03	5.24295200e-05	1	true
0.964           	smoothSolver	5.05592400e-03	2.11223690e-04	2	6.38677640e-03	2.95824420e-04	2	false	GAMG	1.08783020e-03	5.30916420e-05	1	true
0.9645          	smoothSolver	5.04292710e-03	2.09503640e-04	2	6.37411580e-03	2.95353820e-04	2	false	GAMG	1.14750110e-03	5.65166500e-05	1	true
0.965           	smoothSolver	5.04107320e-03	2.09954600e-04	2	6.36978220e-03	2.96077500e-04	2	false	GAMG	9.88447280e-04	5.13437540e-05	1	true
0.9655          	smoothSolver	5.02186610e-03	2.08641040e-04	2	6.34909060e-03	2.95614350e-04	2	false	GAMG	9.06089820e-04	4.76400870e-05	1	true
0.966           	smoothSolver	5.00809410e-03	2.07921400e-04	2	6.34778260e-03	2.94156210e-04	2	false	GAMG	1.01521470e-03	5.08448190e-05	1	true
0.9665          	smoothSolver	5.00433830e-03	2.07001920e-04	2	6.34162460e-03	2.92020940e-04	2	false	GAMG	1.20986220e-03	5.55321810e-05	1	true
0.967           	smoothSolver	4.98432070e-03	2.07225500e-04	2	6.33883620e-03	2.90393090e-04	2	false	GAMG	1.09356510e-03	4.74721090e-05	1	true
